timestamp,amount,caller,amountFiat,date
1658677189000,0.3313536585365853,0x34aa3f359a9d614239015126635ce7732c18fdf3,530.5661179475877,7/24/2022, 11:39:49 AM
1658641396000,0.0312978,0x8b80755c441d355405ca7571443bb9247b77ec16,50.11428670997022,7/24/2022, 1:43:16 AM
1658620461000,0.05302439024390244,0x66b8887d8cd8ca84884b7d64b9239d4d5082d9c8,82.3201796951454,7/23/2022, 7:54:21 PM
1658590930000,0.006,0x63a9da320290e99df7f4d3435e8d72e59e3d8892,9.314978935145248,7/23/2022, 11:42:10 AM
1658383397000,0.0001,0x0028c35095d34c9c8a3bc84cb8542cb182fcfa8e,0.15768252394976823,7/21/2022, 2:03:17 AM
1658296221000,0.01,0x48b576c87e788a762d6f95a456f2a39113b46950,15.274139307593094,7/20/2022, 1:50:21 AM
1658294703000,0.01,0x10061123876ceea12642342afe829444b7e0d48a,15.274139307593094,7/20/2022, 1:25:03 AM
1658279709000,0.000975609756097561,0x57a6a824d389169b752d355f49d1a4fa4fbae907,1.4901599324481067,7/19/2022, 9:15:09 PM
1658274384000,0.023865209297885544,0x60535a6605958fff6cec5b1e92892601efb3473b,36.81518355766368,7/19/2022, 7:46:24 PM
1658115394000,0.00071065,0xc0b8eed3314b625d0c4ebc5432a5bd4f31370b4d,1.1161887891168474,7/17/2022, 11:36:34 PM
1658115358000,0.0001,0x0028c35095d34c9c8a3bc84cb8542cb182fcfa8e,0.15706589588642053,7/17/2022, 11:35:58 PM
1658111439000,0.00007321,0x267a3195ea57ad38e65993dbcb9fbebf8995621d,0.11498794237844846,7/17/2022, 10:30:39 PM
1658008337000,0.002,0xc0b8eed3314b625d0c4ebc5432a5bd4f31370b4d,2.71009128043898,7/16/2022, 5:52:17 PM
1658007305000,0.0975609756097561,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,132.19957465556,7/16/2022, 5:35:05 PM
1658007290000,1e-18,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,1.35504564021949e-15,7/16/2022, 5:34:50 PM
1658003904000,0.001,0x2b19fde5d7377b48be50a5d0a78398a496e8b15c,1.35504564021949,7/16/2022, 4:38:24 PM
1657991968000,0.001,0x34724d71ce674fcd4d06e60dd1baa88c14d36b75,1.35504564021949,7/16/2022, 1:19:28 PM
1657986552000,0.001,0x30670d81e487c80b9edc54370e6eaf943b6eab39,1.35504564021949,7/16/2022, 11:49:12 AM
1657986516000,0.001,0x30670d81e487c80b9edc54370e6eaf943b6eab39,1.35504564021949,7/16/2022, 11:48:36 AM
1657985508000,0.001,0x5706d5ad7a68bf8692bd341234be44ca7bf2f654,1.35504564021949,7/16/2022, 11:31:48 AM
1657978363000,0.001,0x60535a6605958fff6cec5b1e92892601efb3473b,1.35504564021949,7/16/2022, 9:32:43 AM
